,x,y,label
empowerment,3.7791655,3.9960012,-1
fuel consumption,9.477882,-5.2955165,11
health status,4.996403,-3.4949138,-1
household survey,6.811543,5.6671953,-1
pollution exposure,4.1179624,2.2012239,0
residential energy,3.3191054,2.2813437,45
sustainable development,2.6170466,1.3827229,-1
womens status,4.9963937,-3.4950664,-1
fossil fuel power plants,4.5335145,2.737844,-1
fossil fuels,6.3000464,-5.787246,2
global warming,3.4964776,3.4996264,-1
natural gasoline plants,4.5451527,2.7803974,-1
radioactive materials,5.377291,3.9766364,-1
thermoelectric power plants,4.823827,2.8975358,51
electricity demands,3.1393983,1.9531153,45
electricity output,5.1103745,2.4098666,-1
electricity production,5.0862913,2.406729,-1
electricity supply,3.1572418,1.9923092,45
global transitions,3.498859,3.458789,-1
percentage points,3.138552,2.655422,-1
thermal power generation,3.6435597,2.3235564,55
thermal power plants,5.044939,2.949758,51
nuclear power plants,4.812909,3.41647,-1
ambient air,7.062688,1.4718592,33
electricity generation,3.2634113,-2.6377344,-1
fossil fuel,-0.49709347,12.016281,-1
global warming,3.4963734,3.4995134,-1
policy making,4.496954,3.9438245,-1
power generation,3.4194767,2.2342374,55
thermal power,3.6866448,2.3670716,55
water use,2.0100427,6.4024568,-1
natural gas,10.0931635,-6.1746984,11
birth weight,4.349093,1.2623422,-1
british columbia,1.5764058,0.8566757,36
female,0.99831074,13.488433,17
fracking,-4.2202067,11.9795065,-1
human,1.8487269,7.3958645,1
newborn,11.993238,10.89199,15
pregnancy,5.056247,9.924381,-1
prematurity,4.8141565,2.0304332,-1
birth weight,4.3490586,1.2625401,-1
british columbia,1.5761104,0.8563446,36
female,1.0444112,13.375082,17
humans,3.22562,2.9565344,3
hydraulic fracking,-5.626482,10.416037,6
"infant, newborn",12.027502,10.886554,15
natural gas,10.13897,-6.259862,11
pregnancy,5.081244,9.899584,-1
premature birth,11.941361,10.798886,15
natural gas,10.038749,-6.058072,11
oil,2.7365608,5.669605,35
alzheimer disease,4.587667,2.622133,53
chronic disease,4.685891,2.6316493,53
comparative study,7.7436695,2.3625946,27
dementia,4.4889183,2.6293213,53
demography,10.98831,10.955528,-1
economic aspect,2.9451725,4.319476,52
education,3.128222,4.597754,57
genetics,3.3906345,3.0001154,-1
geriatric disorder,4.5800653,2.850399,53
hispanic,4.4066286,1.5559422,32
human,1.9790329,7.468284,1
income,6.7594514,5.646173,-1
industry,5.181218,2.4284601,38
landscape,3.6914082,3.0998087,-1
prevalence,14.941986,7.141557,-1
priority journal,6.052028,1.5947049,16
review,10.4359865,4.1226735,-1
risk factor,0.6159571,-4.9546084,-1
rural area,3.6022666,3.163781,-1
rural population,5.5489,-2.7537231,-1
social status,2.68031,-2.1684487,-1
texas,1.1036838,-0.7036507,36
urban population,5.548708,-2.7535298,-1
methane,7.9110475,5.014615,8
natural gas,10.033691,-6.0915046,11
greenhouse effect,3.4771025,1.4887909,-1
greenhouse gas,2.7064848,0.6385867,-1
human,1.9433602,7.565405,1
oil and gas field,-6.002677,-2.1694336,-1
greenhouse effect,3.4767659,1.4885647,-1
greenhouse gases,0.43108377,-3.4251282,30
humans,3.1678293,2.9359696,3
methane,7.8716702,5.0236506,8
natural gas,10.155903,-6.2213435,11
oil and gas fields,3.275265,2.3137693,-1
carbon emission,6.7524652,5.0524316,40
economic growth,2.8770413,4.232357,52
emissions trading,3.7096338,3.075755,58
energy use,3.2746878,2.4439485,45
environmental economics,-4.9830575,3.0605178,-1
environmental management,3.674127,4.0615654,-1
environmental quality,1.512241,5.996212,41
sustainable development goal,2.6170459,1.3827215,-1
turkey,9.431115,8.393014,37
meleagris gallopavo,-1.5336003,2.6997244,42
benzene,2.7279565,1.4157927,-1
toluene,5.906301,2.3619192,-1
xylene,5.9063253,2.3619328,-1
article,4.267143,1.3426206,22
chemical health risk assessment,1.9779795,6.0328846,-1
degree of absorption,3.7739332,2.472338,58
degree of release,4.014408,3.5160072,-1
environmental exposure,3.993464,2.1705282,0
environmental health,10.889768,10.894121,29
exposure duration,3.977972,2.089928,-1
exposure rating,3.9807515,2.0971859,-1
health care personnel,3.3070536,4.6479263,57
health hazard,-2.3032453,-0.8247871,-1
human,2.1073503,7.444812,1
magnitude rating,3.9924285,2.1191504,-1
occupational exposure,7.155664,0.98651344,-1
risk assessment,-5.8203773,2.5381773,25
risk factor,0.60306734,-4.9416037,-1
risk management,9.99001,2.7217867,-1
work,3.987042,3.4843018,58
work duration,4.1129527,3.4397686,58
benralizumab,-1.5264442,2.553808,42
corticosteroid,4.1594744,2.76445,53
dupilumab,-1.392193,2.7473521,42
fevipiprant,-1.2984358,2.543246,42
mepolizumab,-1.2717263,2.5907786,42
omalizumab,-1.3962044,2.723062,42
omega 3 fatty acid,4.4087,2.6436598,54
anosmia,4.9722295,2.1353557,-1
article,4.333402,1.3186123,22
clinical assessment,3.2659035,3.4816427,-1
clinical practice,3.3580232,4.16747,-1
comorbidity,2.5057003,1.9398239,-1
coronavirus disease 2019,4.6505075,2.6990366,53
disease severity,4.657661,2.7680843,53
epidemiological data,3.177733,2.925577,58
flavor,2.7713983,6.048289,-1
human,2.0243547,7.487564,1
hyposmia,4.9758835,2.1311474,-1
immunologist,-1.3655813,2.7073863,42
neurotropism,-1.3563023,2.731917,42
nose epithelium,4.581127,2.5787334,53
pandemic,4.8293047,2.699357,53
paranasal sinus,4.846168,2.4539447,53
pathogenesis,3.3468988,3.917551,-1
pathophysiology,3.3416889,3.9239748,-1
patient care,3.2943866,4.5681443,57
prevalence,14.942511,7.1420293,-1
quality of life,7.4247475,6.1156936,-1
severe acute respiratory syndrome coronavirus 2,4.6424446,2.7061563,53
smelling,-1.3310944,3.2073514,42
smelling disorder,4.6495304,2.9458146,53
taste,2.7655435,6.0541835,-1
treatment indication,3.663657,3.1986334,-1
upper respiratory tract infection,4.653909,2.7565286,53
complication,5.59921,2.4451737,-1
pandemic,4.8267884,2.6991262,53
smelling disorder,4.6495485,2.9457474,53
covid-19,-1.4878893,2.5802362,42
humans,3.1783395,2.8676026,3
olfaction disorders,4.5172486,2.9286978,53
pandemics,4.7842774,2.7181149,53
sars-cov-2,-1.4829423,2.551116,42
computational fluid dynamics,3.34582,2.8718114,-1
fossil fuels,6.298593,-5.7895837,2
heat transfer,4.532785,2.8210766,-1
large eddy simulation,3.5203722,2.4865308,-1
liquefied natural gas,9.728145,1.8195775,-1
phase transitions,3.8586252,2.8607943,58
quantum theory,3.2882595,2.9122107,-1
temperature,7.15796,1.3910991,33
turbulence models,3.5303311,2.6735733,-1
accidental release,5.059587,3.0091097,-1
dynamic regimes,3.4208264,3.206521,58
energy supplies,3.2665346,2.354685,45
environmental concerns,1.53695,5.9866033,41
experimental analysis,7.7011967,2.069124,27
port facilities,3.9526684,3.9008708,-1
rapid phase transitions,3.8498912,2.860775,58
ultra low temperatures,7.0774975,1.3655915,33
natural gas transportation,5.544237,2.2900147,-1
ethane,9.209755,3.673655,-1
liquefied natural gas,9.76152,1.8529652,-1
propane,7.744033,0.1644466,43
water,6.940564,7.6523123,39
article,4.242135,1.409471,22
chemical composition,3.5260704,3.0288742,-1
computational fluid dynamics,3.3434877,2.8716495,-1
controlled study,7.7206903,-1.5741025,21
cryogenic dispersion,4.3292446,2.6366985,-1
evaporation,4.3288245,2.8401198,-1
experimental study,7.7047787,2.0817635,27
explosion,4.1756315,3.19983,49
hyperbarism,-1.389146,2.6728566,42
large eddy simulation,3.5199845,2.4872725,-1
liquid,4.381129,2.7593117,-1
low temperature,7.097476,1.3525238,33
mathematical model,3.4728286,2.6775305,-1
phase transition,3.859969,2.8565984,58
priority journal,6.16152,1.5661548,16
quantum mechanics,3.3269255,2.8874292,58
rapid phase transition,3.8454812,2.8573148,58
simulation,3.5186205,2.4886522,-1
thermodynamics,3.3488202,2.8473294,-1
turbulence model,3.5096712,2.6836805,-1
natural gas,10.187539,-6.287129,11
adult,14.275989,2.3107414,20
age distribution,3.835055,1.2593764,12
aged,4.063217,3.85573,4
article,4.30606,1.3685637,22
case control study,3.925061,3.5443273,-1
charlson comorbidity index,2.5057082,1.9398432,-1
controlled study,7.7267365,-1.5652193,21
disease predisposition,4.5066104,2.686512,53
disease severity,4.6644998,2.774928,53
environmental factor,1.4888637,6.045383,41
female,1.0618055,13.436809,17
health impact assessment,1.9770858,6.0340343,-1
heart ejection fraction,4.6036277,2.372927,53
heart failure,4.5835485,2.384132,53
heart failure with preserved ejection fraction,4.6015615,2.3645294,53
heart failure with reduced ejection fraction,4.5739584,2.3879771,53
hospital admission,3.3285801,4.4837666,57
human,1.9498235,7.47437,1
major clinical study,5.6730075,3.4892013,-1
male,2.875034,4.2249327,18
pennsylvania,7.323673,5.0250244,-1
priority journal,6.151222,1.496611,16
sex difference,5.701161,1.8606149,-1
vulnerable population,11.5100155,0.80185604,24
adverse event,4.906157,3.2007966,-1
fracking,-4.233717,11.977698,-1
heart failure,4.58087,2.3828099,53
hospitalization,2.8154101,-3.8075886,31
middle aged,4.017609,1.1959686,12
oil spill,2.702761,5.5734572,35
pennsylvania,7.3242006,5.0260305,-1
very elderly,1.8579069,4.904997,-1
adult,14.209134,2.3199477,20
aged,4.02322,3.8707058,4
"aged, 80 and over",3.9718525,3.9262588,4
case-control studies,3.916211,3.540167,-1
female,1.1873891,13.530738,17
heart failure,4.5790186,2.377404,53
hospitalization,2.8175912,-3.792624,31
humans,3.18796,2.9005933,3
hydraulic fracking,-5.6264358,10.416013,6
male,2.8392303,4.1635528,18
middle aged,4.009055,1.2093265,12
pennsylvania,7.291035,4.9921794,-1
petroleum pollution,7.061146,7.3546824,34
asthma,9.3141575,-4.9416084,-1
epidemiology,-4.5829935,2.9498484,-1
hospital sector,3.362944,4.4678955,57
natural gas,10.090052,-6.2156262,11
occupational exposure,7.162108,0.98464507,-1
public health,3.8000858,3.2062192,-1
resource development,3.4309912,4.040145,57
texas,1.1026702,-0.7035926,36
united states,3.2466698,6.989504,10
natural gas,10.192739,-6.2988334,11
asthma,9.314072,-4.9417496,-1
child,-1.7318298,5.2937894,6
environmental exposure,4.0531244,2.199561,0
hospitalization,2.8167934,-3.805469,31
human,2.0702279,7.475611,1
texas,1.1033529,-0.7035843,36
asthma,9.31401,-4.9417973,-1
child,-1.6992679,5.261525,6
environmental exposure,4.0822244,2.2195222,0
hospitalization,2.8152652,-3.8067296,31
humans,3.1364765,2.9385388,3
natural gas,10.002978,-6.179737,11
texas,1.0828571,-0.69553685,36
electric power transmission networks,3.486265,2.3805306,55
electric power utilization,3.4765234,2.33453,55
electric utilities,3.448837,2.4140282,55
gas emissions,9.499284,0.6266157,-1
greenhouse gases,0.4014927,-3.439753,30
housing,-1.7646463,9.614249,-1
natural gas,10.237937,-6.169106,11
natural gasoline plants,4.5437293,2.7735975,-1
timing circuits,3.5355997,2.8163588,-1
electricity-consumption,3.4307525,1.6864868,45
high temporal resolution,3.0793118,2.6090386,-1
household expenditure,6.8096657,5.666516,-1
natural gas consumption,9.811671,-5.7460933,11
peak electricity demand,3.138478,1.9599829,45
renewable generation,3.245397,-2.6113324,-1
residential building,4.099334,3.8692145,-1
southern california gas companies,2.8831341,5.9214487,35
fossil fuels,6.287148,-5.8022714,2
electrical power,3.4326959,2.3069062,55
electrification,3.501313,2.4145784,45
energy policy,3.0965543,2.1701372,45
energy use,3.2747006,2.443843,45
fossil fuel,-0.54671395,12.061788,-1
natural gas,10.313601,-6.3443656,11
power generation,3.4266775,2.2466607,55
california,0.7635736,0.22189581,36
united states,3.236291,6.9693966,10
commuting,3.5349252,3.5176167,-1
concentration (composition),9.799918,8.850761,37
experimental study,7.704947,2.0833964,27
particulate matter,9.25829,-4.078141,-1
pollution exposure,4.05557,2.2573159,0
public transport,3.5460975,3.478811,-1
railway transport,3.5363982,3.496852,-1
urban pollution,1.7119184,5.6154246,41
urban transport,3.5589366,3.4346023,-1
variance analysis,2.8608844,2.1339302,56
china,-1.9376755,-3.6371386,-1
shaanxi,-1.434861,2.974595,42
xian,-1.3288107,2.6909406,42
glucose,4.753465,2.565113,53
natural gas,10.139625,-6.192743,11
glucose blood level,4.7451525,2.5680294,53
human,2.0403724,7.5564346,1
hypertriglyceridemia,-1.4194249,2.6601398,42
lipid metabolism,6.0414796,2.9534845,-1
shift schedule,4.0719604,3.4132345,58
blood glucose,4.743232,2.5782373,53
glucose,4.7143173,2.5921674,53
humans,3.259301,2.896439,3
hypertriglyceridemia,-1.4803063,2.656262,42
lipid metabolism,6.040407,2.953584,-1
natural gas,10.196823,-6.286756,11
shift work schedule,4.030629,3.4363532,58
natural gas,10.020274,-6.169142,11
cross-sectional study,7.5620713,-0.7144991,-1
human,1.9465828,7.4643183,1
job satisfaction,3.7457702,3.4682956,-1
mental stress,4.507042,2.996373,-1
questionnaire,2.1753845,0.79514813,-1
social support,3.7607954,3.9230783,-1
cross-sectional studies,7.5622907,-0.7147127,-1
humans,3.2106667,2.9148042,3
job satisfaction,3.7535815,3.4747438,-1
natural gas,10.138634,-6.2327504,11
social support,3.7600455,3.9256952,-1
"stress, psychological",4.380614,3.0375135,-1
surveys and questionnaires,3.1928248,2.7301402,-1
carbon dioxide,13.354561,5.065572,7
green manufacturing,4.450309,3.231473,51
heating,6.0064864,1.6750332,-1
industrial emissions,6.27568,4.0790634,40
natural gas,10.256148,-6.3638444,11
planning,3.3271272,3.8888936,-1
solar collectors,3.6721547,2.2432055,55
water,6.9439306,7.651349,39
evacuated tube collectors,-1.4692938,2.75474,42
flat-plate collector,4.021208,3.396494,58
heating capacity,5.9454575,1.6923164,-1
industrial sector,3.8073592,3.8673484,-1
pre-feasibility studies,3.8087065,3.5001674,-1
solar irradiation,3.6954746,2.2264297,-1
solar thermal collector,3.7184138,2.2966087,55
technical viability,3.39685,3.130654,58
boilers,5.511548,2.1882608,-1
gas generators,4.8642406,2.5438933,51
genetic algorithms,3.5880153,3.02612,53
global optimization,3.555994,3.3091211,58
mufflers,-2.228678,-2.6948066,-1
noise generators,3.9008114,2.6999269,-1
efficient global optimization,3.5534372,3.2234,58
finite element simulations,3.3608413,2.8147686,58
multi objective,3.5659282,3.379875,58
nsga-ii algorithm,1.7291075,2.068064,-1
plug flow,4.000174,2.8470783,58
transmission loss,3.5093958,2.423426,55
multiobjective optimization,3.5926957,3.2433977,58
cavitation,3.4472017,2.8058112,58
liquefied natural gas,9.760227,1.8516937,-1
natural gas wells,7.4562583,-0.36121505,32
pipeline corrosion,4.05408,2.8378642,-1
tanks (containers),9.53667,8.5937395,37
cavitation number,3.4422982,2.8072162,58
dynamic pressures,3.428351,3.2021034,58
euler numbers,-1.3160948,2.5520816,42
liquid pipelines,6.95139,1.7894691,-1
pressure fluctuation,4.1798267,2.8113537,58
pressure loss,4.2279396,2.8105614,58
safety design,3.23263,3.9848976,-1
small amplitude,3.6396718,2.6327581,58
pipelines,6.962892,1.7794765,-1
natural gas,10.068109,-6.125163,11
article,4.2122316,1.3736597,22
corrosion,4.057301,2.8420038,-1
flow rate,4.022954,2.721189,58
fluid flow,3.9892838,2.8511333,58
liquid,4.380429,2.7590842,-1
pipeline,6.923162,1.802025,-1
prediction,2.933145,4.951146,-1
pressure,4.1812367,2.8090894,58
priority journal,6.061225,1.6028119,16
safety,0.91597885,1.1653063,-1
validity,3.1642125,2.7506669,-1
carbon dioxide,13.3717,5.08349,7
coal,0.941898,6.2229056,14
natural gas,10.129188,-6.014807,11
water,6.941374,7.650743,39
computer simulation,3.5184817,2.4887757,-1
environmental degradation,4.418422,3.5346334,-1
hydroelectric power,4.9488783,2.9537494,51
linear programing,3.5035226,2.6775813,-1
literature review,3.8727682,3.7556593,-1
numerical model,3.461493,2.659768,-1
optimization,3.5941718,3.2441616,58
population growth,11.60953,0.6924021,24
power generation,3.4267805,2.247339,55
research work,2.7126744,4.380653,-1
sustainable development,2.6170464,1.3827205,-1
article,4.2147765,1.3295553,22
china,-1.9350673,-3.634737,-1
city,3.554739,3.5455325,-1
controlled study,7.77212,-1.5260645,21
economics,6.4912615,0.6802968,-1
energy,3.3087418,2.4370015,45
energy yield,3.291435,2.4267564,45
food,4.69941,4.882609,47
food industry,4.6753616,4.861111,47
geothermal energy,3.3483686,2.452067,45
hydropower,4.95043,2.9545398,51
policy,4.4959726,3.9437077,-1
pollution,1.7087235,5.6188173,41
sustainable development,2.617041,1.3827164,-1
trend study,7.7671523,2.371961,27
water resource consumption,5.237026,4.4300914,-1
water resource utilization,5.244757,4.4259753,-1
wind power,3.4207518,2.107863,-1
catering service,3.72706,4.2432556,57
water supply,-2.5051928,9.4736805,-1
china,-1.9230343,-3.6241553,-1
ordos,-1.4277002,2.652532,42
china,-1.9992673,-3.6965013,-1
cities,3.551637,3.5352516,-1
food supply,4.6998057,4.8849764,47
water,6.9494343,7.635118,39
water resources,5.248457,4.427115,-1
carbon dioxide,13.381302,5.0932593,7
gas emissions,9.500156,0.62620103,-1
natural gasoline plants,4.542626,2.7731137,-1
power plants,5.0456657,2.9565547,51
electricity sector,3.5146713,2.562087,55
electricity system,3.5806594,2.368778,55
environmental assessment,2.274417,5.416038,-1
environmental profile,1.5164263,6.0037594,41
greenhouse gas (ghg),2.6948242,0.63624656,-1
natural gas fired power plants,4.577613,2.7535248,-1
policy restrictions,4.4974365,3.9435966,-1
system characteristics,3.480442,2.9454489,58
greenhouse gases,0.43031958,-3.4254825,30
carbon emission,6.751202,5.0409517,40
emission control,6.7144375,4.2934494,40
environmental economics,-4.9830213,3.0605233,-1
environmental impact,1.4981831,6.0302696,41
future prospect,5.520587,1.942949,-1
greenhouse gas,2.7063668,0.6382125,-1
prediction,2.933148,4.9511614,-1
california,0.7631543,0.22258553,36
united states,3.20476,6.98652,10
exploitation,1.6150374,5.7672486,41
multicriteria analysis,2.7923753,2.1737514,56
numerical model,3.476239,2.6766458,-1
public attitude,3.9103186,3.8389935,-1
regression analysis,3.819898,2.1447916,-1
risk perception,4.0974393,3.5480506,-1
shale gas,-4.2053695,2.2127838,-1
adult,14.174209,2.4132564,20
age,3.8855317,1.2404588,12
article,4.2479405,1.4084208,22
attitude,3.896021,3.8568053,-1
china,-1.9356945,-3.6352491,-1
demography,10.988317,10.955543,-1
gas field,3.3502645,9.478401,-1
human,1.9360945,7.4699187,1
ideology,6.255554,5.89999,-1
perception,3.9517188,3.7753212,-1
resident,3.283304,4.1441507,-1
residential area,3.9885154,3.9043732,-1
structural equation modeling,3.3973312,2.6714299,-1
theoretical study,7.8061557,2.3273187,27
trust,3.7453341,4.0131974,-1
bayes theorem,1.7065934,2.0686545,-1
cross-sectional study,7.561618,-0.7140494,-1
female,1.1412706,13.496499,17
male,2.8839712,4.120041,18
oil industry,2.0562353,3.0296133,-1
perception,3.9354734,3.786877,-1
