,x,y,label
female,7.8170943,5.549693,-1
fertilization,8.778989,5.3122683,6
freshwater environment,7.6662073,6.0502563,6
freshwater fish,7.98395,5.9107122,6
germany,7.014591,2.5932484,3
hatching,7.160642,5.99831,6
heart edema,8.128313,5.6035075,6
larval stage,8.6676,5.063342,6
male,7.776445,5.5903425,-1
male genital system,7.77609,5.5907226,-1
mining,9.276261,6.1552725,6
mortality rate,8.1490345,5.5150247,6
nonhuman,-3.8173606,18.39652,-1
osmosis,8.673529,5.2567825,6
perca fluviatilis,5.0645566,5.2462187,4
population abundance,7.577065,6.4218006,6
priority journal,8.1371975,17.449194,-1
river,8.404756,5.0004206,6
rutilus rutilus,5.141546,5.2034698,4
secondary salinization,10.673639,6.1591225,-1
spermatozoon,8.688181,5.413791,6
spermatozoon motility,8.692934,5.4174795,6
spine disease,8.125324,5.5063486,6
survival,8.487047,4.9317594,6
teleost,7.7426147,5.9618716,6
animal,8.45594,11.160008,-1
cyprinidae,5.096502,5.294964,4
drug mixture,6.766572,3.5279126,-1
ecosystem,8.119148,5.8143396,6
human,8.340538,3.3894243,-1
mining,9.276323,6.150605,6
perch,5.107791,5.448514,4
spermatozoon motility,8.692789,5.417434,6
germany,7.0318327,2.57555,3
werra river,8.401258,4.9954205,6
perca fluviatilis,5.227917,5.260074,4
rutilus rutilus,5.1542554,5.265217,4
teleostei,5.1292076,5.1820965,4
animals,8.766481,6.8887486,-1
complex mixtures,8.811485,5.637495,6
cyprinidae,5.1722794,5.264472,4
ecosystem,8.118549,5.81668,6
germany,7.0587955,2.5498784,3
humans,8.345118,3.3896446,-1
ions,10.3254595,5.00858,6
male,7.7764573,5.590359,-1
mining,9.278827,6.1578536,6
perches,4.8742905,5.4020734,4
sperm motility,8.730823,5.4323688,6
atmospheric chemistry,6.7113414,5.1597342,-1
greenhouse gases,17.093727,6.085822,-1
inverse problems,7.657619,6.837778,6
landforms,6.7105093,6.6388607,-1
meteorology,6.6944532,6.703874,-1
orbits,5.1192527,5.401715,4
radiometers,5.054645,5.2720456,4
remote sensing,7.9874716,6.742179,6
soil moisture,8.962163,4.895262,6
uncertainty analysis,7.0281396,6.9997373,6
anthropogenic emissions,7.913842,3.4987757,6
atmospheric carbon dioxide,13.246686,8.7410965,0
greenhouse gas (ghg),8.660488,6.5814066,-1
greenhouse gases observing satellites,17.102926,6.0855675,-1
ground measurements,7.8656487,6.712305,6
integrated modeling,7.740387,7.0545993,6
meteorological data,7.511101,6.9057283,6
moderate resolution imaging spectroradiometer,7.9313564,6.1266203,6
carbon dioxide,13.24631,8.73393,0
agricultural robots,8.347078,6.52966,6
agriculture,8.476236,6.346872,6
air pollution,9.159875,4.7250633,-1
alkalinity,10.102605,4.887563,6
boundary layers,8.0512,6.0118217,6
nitrogen oxides,10.317439,4.517754,6
particles (particulate matter),7.166353,0.62073857,-1
roads and streets,8.71624,7.407326,-1
agricultural areas,8.485163,6.29841,6
ambient air pollution,9.214014,4.839431,-1
chemical compositions,8.261199,6.058332,6
fine particulate matter,7.2098684,0.58776385,-1
nocturnal boundary layers,8.0401325,6.010949,6
secondary particles,7.2020874,0.6478574,-1
source apportionment,8.210479,4.283175,6
urban environments,7.594889,6.1075554,6
ammonia,10.298051,4.1331787,6
ambient air,9.215153,4.8416166,-1
ammonium,10.019092,4.6363497,6
atmospheric pollution,7.7300014,2.9661126,-1
boundary layer,8.048604,6.0083337,6
chemical composition,8.253065,6.079614,6
concentration (composition),8.843408,4.6430597,-1
mixing ratio,8.320231,6.146659,6
neutralization,8.612685,5.421825,6
nitrogen oxides,10.2484045,4.585945,6
nocturnal boundary layer,8.033874,6.012262,6
particulate matter,7.2067776,0.60168475,-1
road traffic,8.11178,6.2923985,6
source apportionment,8.210379,4.28285,6
germany,7.016557,2.5925584,3
carbon dioxide,13.232798,8.735216,0
climate change,4.209342,5.0495152,-1
emission control,8.855294,6.869225,-1
vehicles,8.638913,6.526045,6
ghg emission,7.6829247,4.22704,6
green funds,7.9945116,6.5040164,6
greenhouse gas (ghg),8.660491,6.5814023,-1
mobile sources,8.185237,6.818386,6
"ontario , canada",6.8086767,2.7774704,3
score cards,5.1460757,5.224078,4
service area,7.6120267,6.1010957,6
transit agencies,8.191384,6.465447,6
greenhouse gases,17.113268,6.111633,-1
brakes,8.435177,6.7030673,6
carbon monoxide,13.271757,8.780029,0
combustion,8.631205,5.944414,-1
diesel engines,5.9960823,1.8539635,1
efficiency,8.213854,8.536828,6
nitrogen oxides,10.2811575,4.5425386,6
smoke,6.542526,2.8859086,-1
brake specific fuel consumption,7.299814,7.2037187,-1
brake thermal efficiency,8.316459,6.5146174,6
combustion characteristics,8.708584,6.039453,-1
combustion indices,8.719634,6.047721,-1
experimental investigations,7.6095104,7.2320914,6
heat release rate (hrr),8.402668,5.6884212,6
performance and emissions,7.595063,3.9182754,6
un-burnt hydrocarbons,9.50925,4.6535254,6
biodiesel,24.051796,6.208498,-1
automobiles,9.502622,7.8346324,-1
compressed natural gas,4.628588,10.473395,-1
decarbonization,5.1611495,5.265087,4
environmental management,8.4982395,6.0783668,6
fuel cells,8.782361,5.3563647,6
gas emissions,6.3383045,1.3473054,-1
gasoline,11.002602,1.5234162,-1
hybrid vehicles,9.451908,7.482905,6
hydrogen,10.888737,5.633549,-1
life cycle,4.667587,9.2471,-1
vehicle performance,8.339259,6.7647,6
wind power,8.893987,7.014305,6
comparative life cycle assessment,9.1432085,3.9480262,-1
environmental burdens,7.915782,6.4885373,6
environmental life cycle,9.043538,4.134421,-1
environmental performance,7.755691,6.595789,6
fuel cell electric vehicle,9.642016,7.879906,-1
hydrogen vehicles,10.888714,5.634512,-1
reducing emissions,7.599454,3.89688,6
transport sectors,8.167211,6.585448,6
natural gas vehicles,8.711156,6.3243213,2
hormones and hormone analogs,8.6259365,5.222261,6
pheromone,8.48463,5.3726144,6
predator secreted kairomone,8.772405,5.0982184,6
unclassified drug,6.511905,3.167316,-1
axon,8.175065,5.5286055,6
brain region,8.075497,5.6957664,6
chemical structure,8.218027,6.083353,6
chemoreceptor,5.07295,5.286835,4
cooling,8.482817,6.128046,6
environmental temperature,8.286284,5.3601003,6
ganglion,8.096171,5.597977,6
gene expression regulation,8.0640545,3.7335658,6
glomerulus,5.117804,5.2246575,4
grueneberg ganglion,8.091598,5.6057267,6
hormone structure,8.643867,5.221325,6
human,8.378192,3.3524091,-1
molecular interaction,7.0396743,6.4748316,-1
nerve projection,8.095674,5.67963,6
nerve stimulation,8.19359,5.6072555,6
neurotransmission,8.518645,5.311411,6
nonhuman,-3.7728398,18.44033,-1
olfactory bulb,1.2337618,4.823414,-1
olfactory nerve,8.179895,5.5556583,6
olfactory system,8.234653,6.31509,6
priority journal,8.146347,17.426378,-1
protein function,8.978429,4.952598,6
review,8.285777,8.88584,-1
signal processing,8.127437,6.5517673,6
temperature sense,8.287136,5.363678,6
astm standards,7.830636,6.614917,6
diesel engines,5.983942,1.8169917,1
dual fuel engines,6.148368,2.2135224,1
emulsification,8.608692,5.4703503,6
gas emissions,6.2966623,1.3030349,-1
methane,11.061199,1.6783909,-1
physicochemical properties,7.9182568,6.1073966,6
brake thermal efficiency,8.317638,6.5187106,6
combustion phenomena,8.685678,6.0118427,-1
combustion temperatures,8.336133,5.466379,6
exhaust pollutants,9.375153,8.253754,-1
in-cylinder pressures,8.469327,6.14873,6
low heating values,8.2827,5.448865,6
thermal efficiency,8.32826,6.5616274,6
water concentrations,8.3814535,4.8186116,6
hydrogen fuels,10.884537,5.633499,-1
air pollution,9.158822,4.7262416,-1
buses,8.170498,6.300891,6
compressed natural gas,4.652253,10.449732,-1
damage detection,8.06757,6.4865413,6
diesel engines,5.9618225,1.8008702,1
electric automobiles,9.551854,7.8443103,-1
electric utilities,8.818429,6.9681225,6
environmental protection,7.3676667,6.53499,6
fleet operations,8.294685,6.4844437,6
compressed natural gasses (cng),9.280096,7.2836185,-1
environmental benefits,7.908745,6.5166006,6
integrated assessment models,7.7294374,7.1348767,6
social cost of carbon,13.063088,8.651785,0
technological change,8.152725,6.5208063,6
the net present value (npv),8.826351,4.674547,-1
transportation electrifications,8.5022,6.665279,6
transportation sector,8.158005,6.594319,6
urban transportation,7.9289384,6.144127,6
air quality,10.279295,5.33997,-1
atmospheric pollution,7.7303033,2.966116,-1
bus transport,8.152055,6.2971087,6
carbon emission,7.4418273,3.2500374,6
electric vehicle,9.633318,7.874497,-1
electrification,5.2510176,5.1936326,4
environmental policy,7.62411,6.498808,6
natural gas,9.535583,8.658032,2
public transport,8.092562,6.486198,6
transportation policy,8.100281,6.5251803,6
united states,3.5129535,5.920985,-1
nucleopolyhedrovirus,4.8916736,5.2607794,4
bus transport,8.142735,6.2976446,6
comparative study,7.2836976,7.3911915,6
electric vehicle,9.630863,7.872086,-1
emission control,8.855121,6.869033,-1
local participation,7.8741984,6.547478,6
stakeholder,7.5605993,6.8714943,6
sustainability,10.165837,2.6226134,-1
transportation planning,8.498512,6.6619053,6
united states,3.513127,5.9208927,-1
alternative energy,8.743564,8.224365,6
bioreactor,9.470915,4.20374,-1
emergy,5.1056886,5.0987124,4
life cycle analysis,9.125967,3.692777,-1
sludge,8.6992035,5.123049,6
sustainability,10.1668415,2.6216037,-1
valorization,4.985269,5.405536,4
wastewater treatment,8.802676,5.2885695,6
wastewater treatment plant,8.789717,5.287872,6
colombia,7.007467,2.5976794,3
animal,8.458347,11.158075,-1
colombia,7.043247,2.563038,3
life cycle stage,4.675351,9.457249,-1
motivation,8.077688,6.2353983,6
wastewater,8.698446,5.129772,6
water management,8.636685,5.5710263,6
animals,8.735387,6.8576503,-1
colombia,7.0100594,2.5944493,3
goals,7.7668962,6.5669074,6
life cycle stages,4.671645,9.42667,-1
waste water,8.652227,5.333186,6
water purification,8.615167,5.303778,6
algae,8.941429,5.3840313,6
biofuels,24.057636,6.213341,-1
carbon dioxide,13.221649,8.722711,0
chemical contamination,8.246006,5.978732,6
ecology,6.68842,6.8553257,5
heavy metals,9.825655,4.9837728,6
wastewater treatment,8.800282,5.2892566,6
alternative energy source,8.754492,8.222249,6
bio-energy,8.660061,7.4196987,6
economical methods,7.9795146,6.7647724,6
extreme environment,7.655967,6.073259,6
fossil-based fuels,7.6710463,3.3905375,-1
nutrient availability,9.221292,4.8829236,6
photosynthetic organisms,8.912404,5.258746,6
phycoremediation,5.1308246,5.381943,4
biomass,9.611524,6.0060983,6
africa,6.914363,2.699163,3
article,-5.203778,4.5335183,-1
australia and new zealand,6.7516418,2.7552433,3
borneo,4.8843284,5.2394505,4
cladistics,5.441389,5.697927,-1
eye,8.143744,6.3380723,6
gene flow,8.412881,4.5843344,6
human tissue,7.923407,5.9308834,6
introgression,7.474614,4.436409,-1
phylogenomics,5.2521195,5.2150483,4
phylogeny,5.4497333,5.7033687,-1
animal,8.439227,11.177805,-1
genetics,9.19336,10.177494,-1
indonesia,7.0162177,2.5999303,3
phylogeny,5.4539595,5.70743,-1
songbird,5.199421,5.4876633,4
species differentiation,7.9305935,5.9935064,6
animals,8.723288,6.8457294,-1
gene flow,8.412026,4.584067,6
genetic speciation,7.1151958,6.1035995,6
indonesia,7.016338,2.5998585,3
phylogeny,5.4478054,5.70229,-1
songbirds,5.1363854,5.463526,4
biogas,8.610212,4.774426,-1
climate change,4.2093678,5.0493517,-1
compressed natural gas,4.633295,10.468693,-1
developing countries,8.001454,6.5892854,6
ecology,6.6798663,6.864406,5
electric power transmission networks,8.772866,6.92388,6
hydroelectric power,8.883084,6.908431,6
hydroelectric power plants,8.888846,6.8409967,6
natural gasoline plants,8.832864,5.729651,6
palm oil,9.099444,5.7259355,6
planning,8.016524,6.621252,6
solar power generation,8.886097,7.039134,6
solar power plants,8.893264,6.930852,6
sustainable development,9.011407,6.0817633,-1
waste management,8.53273,5.9265013,6
biomass power plants,8.904596,6.8415365,6
climate change mitigation,4.2122025,5.0510254,-1
electricity generation,8.939452,6.835916,6
renewable energy development,8.766058,8.270736,6
renewable energy source,8.785257,8.264118,6
renewable resource,8.763825,8.141167,6
solar photovoltaics,8.927807,7.166784,6
substantial biomass,9.611884,6.0064864,6
biomass,9.622424,6.0160117,6
calcium,10.394863,5.0278654,6
fertilization (reproduction),8.800798,4.6722565,-1
fluid,8.338602,5.8750877,6
mate choice,7.7020583,7.2980795,6
physiology,7.297165,7.104769,-1
protein,9.092354,4.985196,6
salmonid,7.9134407,5.992214,6
sperm,8.732212,5.43145,6
oncorhynchus tshawytscha,5.0389614,5.273614,4
energy policy,8.665156,8.631854,6
energy security,8.66577,8.630895,6
gas supply,8.918583,6.1461477,6
natural gas fields,9.547628,8.620587,2
natural gasoline plants,8.8362055,5.7254844,6
plant shutdowns,8.771954,5.6116447,6
demand and supply,8.857772,6.6432257,6
energy demands,8.658118,8.311174,6
energy sector,8.726656,8.242707,6
energy supply chains,8.931857,7.520113,6
review papers,8.022226,8.938262,-1
supply chain network,8.921341,7.4928036,6
supply chain resiliences,8.929398,7.5053887,6
supply chain systems,8.9245615,7.4901295,6
supply chains,8.933034,7.511097,6
spectroscopic analysis,7.15362,6.949108,6
analytical approach,7.658223,6.8855987,6
analytical procedure,7.711791,6.810018,6
commercial gasolines,8.543284,6.49677,6
compositional difference,7.5022044,6.8448358,6
distance matrices,7.656732,6.7821064,6
excitation-emission matrix fluorescences,7.6410522,4.277784,6
industrial brands,8.42752,6.5249805,6
principal coordinate analysis,8.139138,6.610969,6
gasoline,11.049834,1.5302889,-1
agricultural robots,8.345932,6.531942,6
agriculture,8.474407,6.3464146,6
anaerobic digestion,9.3175,3.1194286,-1
biogas,8.613458,4.804799,-1
calorific value,8.325116,6.5003138,6
energy policy,8.666346,8.627205,6
sustainable development,9.009596,6.0802746,-1
anthropogenic activity,8.004723,3.728094,6
biogas technologies,8.597396,4.7682495,-1
energy requirements,8.250525,8.5259075,6
growth and development,8.142224,6.4133844,6
management of wastes,8.533159,5.9264264,6
production process,8.259785,6.5744042,6
scientific management,8.481332,6.102386,6
sustainable growth,9.002378,6.096543,-1
waste incineration,7.5855017,3.257384,-1
cyclic amp,8.893924,5.003163,6
limonene,5.132494,5.834347,4
olfactory marker protein,8.965577,5.09001,6
butorphanol,5.1437516,5.245058,4
cyclic amp,8.890521,5.003618,6
cyclic nucleotide gated channel,12.53771,5.1256595,-1
fragrance,7.2156157,5.397446,-1
medetomidine,5.19622,5.2778096,4
midazolam,5.950353,4.732633,4
olfactory marker protein,8.961285,5.0889177,6
buffering,5.1746297,5.484157,4
cation,12.089136,4.965678,-1
cell,8.086844,5.9066515,6
induced response,7.9541445,6.1077027,6
olfactory cue,8.210676,5.5128055,6
polarization,7.992941,6.033203,6
protein,9.081661,4.977788,6
sensory system,8.231952,6.3156633,6
animal cell,7.9516077,6.112533,6
animal experiment,8.506435,11.200848,-1
animal tissue,7.92154,5.9349613,6
article,-5.2267175,4.5404563,-1
binding affinity,8.742754,5.0258803,6
camp signaling,8.176262,7.7748027,-1
controlled study,7.2328753,12.681283,-1
firing rate,8.352812,5.6880274,6
human,8.411909,3.3187816,-1
human cell,7.9579487,6.102125,6
hyposmia,5.012403,5.3356113,4
loose patch clamp,8.410483,6.0270023,6
male,7.745145,5.6216984,-1
mechanical stimulation,8.281254,5.576715,6
mouse,8.108508,4.918716,6
nerve cell membrane steady potential,8.1897,5.714891,6
nerve cell stimulation,8.117176,5.664727,6
nonhuman,-3.779944,18.434677,-1
odor,8.381977,5.3172903,-1
olfactory receptor neuron,8.257169,5.4532037,6
physical sensitivity,7.144617,6.845435,6
protein binding,8.797764,5.0066633,6
sensory stimulation,8.29062,5.5607643,6
animal,8.457175,11.1612,-1
c57bl mouse,8.108369,4.9188905,6
cilium,5.011413,5.230926,4
cytology,7.378585,7.042358,-1
drug effect,6.751717,3.491864,-1
genetics,9.23618,10.137783,-1
hek293 cell line,8.084193,5.905224,6
knockout mouse,8.109621,4.9195495,6
membrane potential,8.283873,5.643779,6
metabolism,14.658874,6.266911,-1
olfactory mucosa,8.2176075,5.462965,6
olfactory receptor neuron,8.270665,5.4392366,6
patch clamp technique,8.406353,6.034114,6
physiology,7.278366,7.120468,-1
mus,5.1044307,5.108103,4
animals,8.802837,6.9253664,-1
butorphanol,5.262391,5.280048,4
cilia,8.522452,5.4369116,6
cyclic amp,8.891892,5.0019183,6
cyclic nucleotide-gated cation channels,12.577939,5.159643,-1
hek293 cells,8.109462,5.7462544,6
humans,8.36123,3.3705688,-1
male,7.78629,5.580436,-1
medetomidine,4.973632,5.057528,4
membrane potentials,8.28803,5.644162,6
"mice, inbred c57bl",8.141026,4.942313,6
"mice, knockout",8.1390295,4.9406033,6
midazolam,5.9497557,4.733025,4
odorants,8.461466,5.234251,6
olfactory marker protein,8.962469,5.0891643,6
olfactory mucosa,8.212651,5.4603205,6
olfactory receptor neurons,8.229693,5.488145,6
patch-clamp techniques,8.407236,6.032348,6
carbohydrates,9.126564,4.976863,6
electrospray ionization,7.9934263,5.904191,6
mass spectrometry,7.988922,5.884131,6
phase separation,8.181161,6.588755,6
aqueous methanol,9.475734,4.4313617,6
cyanogenic glucosides,5.1263657,5.6395116,4
gradient elution,8.49276,5.743014,6
multiple-reaction monitoring modes,8.111015,6.4281025,6
solid-phase extraction,8.397008,6.3536625,6
triple quadrupole tandem mass spectrometry,7.983644,5.904507,6
ultra-high performance liquid chromatographies,8.51566,5.8412724,6
validation results,7.6139593,6.874844,6
high performance liquid chromatography,8.488552,5.802983,6
amygdalin,5.133014,5.6464624,4
dhurrin,5.0001616,5.1744833,4
glucoside,5.126355,5.7958965,4
linamarin,5.104366,5.2623158,4
linustatin,4.927111,5.1171994,4
lotaustralin,5.0860496,5.2024436,4
neolinustatin,4.9962025,5.169934,4
prunasin,4.9529667,5.192459,4
taxiphyllin,5.0027933,5.159244,4
unclassified drug,6.5123696,3.1681376,-1
cyanogen,4.973696,5.1751976,4
glucoside,5.1265316,5.7914987,4
nitrile,5.0130386,5.5257363,4
almond,9.019347,5.6018147,6
analysis,7.1059823,6.9816628,6
apricot,9.007361,5.5936556,6
aqueous solution,8.558356,5.8039775,6
article,-5.235821,4.552809,-1
bamboo,5.0920634,5.231813,4
cassava,8.937748,5.6099653,6
controlled study,7.2609816,12.670947,-1
